SessionID,UserID,GameID,StartTime,EndTime,Score
1798,517,16,2025-01-20 06:42:52,2025-01-20 07:31:52,1398
1799,518,3,2024-12-07 04:54:46,2024-12-07 05:17:46,1129
1800,518,19,2024-10-04 15:21:25,2024-10-04 15:31:25,6725
1801,519,10,2025-02-24 12:12:15,2025-02-24 13:02:15,791
1802,519,15,2024-05-02 08:18:43,2024-05-02 08:24:43,803
1803,519,17,2025-04-13 00:02:07,2025-04-13 00:39:07,977
1804,519,11,2024-09-16 16:45:54,2024-09-16 16:52:54,4162
1805,520,1,2024-08-15 22:02:19,2024-08-15 22:12:19,2641
1806,520,10,2024-12-20 22:04:11,2024-12-20 22:13:11,1897
1807,520,17,2024-10-20 20:12:44,2024-10-20 20:47:44,8983
1808,521,16,2024-10-15 06:31:49,2024-10-15 07:19:49,772
1809,521,18,2024-12-24 14:25:01,2024-12-24 15:07:01,3777
1810,521,22,2025-02-26 12:50:32,2025-02-26 13:33:32,844
1811,522,3,2024-11-08 03:33:49,2024-11-08 04:29:49,6411
1812,522,6,2025-01-31 15:02:37,2025-01-31 15:37:37,1638
1813,523,10,2024-12-26 15:59:33,2024-12-26 16:41:33,7023
1814,523,18,2025-01-15 18:51:56,2025-01-15 19:41:56,814
1815,523,15,2025-02-26 13:38:06,2025-02-26 14:24:06,1539
1816,523,22,2024-11-19 15:29:18,2024-11-19 15:54:18,1045
1817,523,22,2024-09-17 10:16:42,2024-09-17 10:32:42,1336
1818,524,12,2025-03-26 07:22:45,2025-03-26 07:53:45,1576
1819,524,18,2024-05-30 18:49:18,2024-05-30 19:02:18,1640
1820,524,10,2024-06-11 12:22:03,2024-06-11 12:41:03,1566
1821,524,22,2024-11-13 12:30:17,2024-11-13 13:05:17,5670
1822,525,2,2024-11-02 01:10:27,2024-11-02 01:41:27,2043
1823,525,18,2024-06-10 08:35:40,2024-06-10 08:41:40,1372
1824,525,22,2024-10-03 01:38:45,2024-10-03 01:44:45,8438
1825,526,4,2024-06-22 07:41:25,2024-06-22 08:33:25,420
1826,526,6,2024-12-19 07:32:17,2024-12-19 08:24:17,388
1827,526,13,2024-08-19 09:21:20,2024-08-19 09:46:20,3430
1828,526,14,2024-09-09 06:13:24,2024-09-09 06:49:24,682
1829,526,4,2025-04-19 12:53:30,2025-04-19 13:37:30,814
1830,527,8,2025-01-06 14:25:26,2025-01-06 15:09:26,8048
1831,527,20,2025-01-10 20:08:33,2025-01-10 20:30:33,1854
1832,527,7,2024-12-06 20:40:39,2024-12-06 20:46:39,1485
1833,528,20,2024-06-15 21:18:06,2024-06-15 22:17:06,1026
1834,528,7,2024-09-10 16:35:24,2024-09-10 17:00:24,1190
1835,528,3,2024-06-07 10:50:55,2024-06-07 11:19:55,655
1836,528,8,2024-05-13 02:50:45,2024-05-13 02:58:45,1240
1837,528,4,2024-09-07 16:11:47,2024-09-07 17:07:47,4160
1838,529,4,2025-02-25 05:19:43,2025-02-25 06:14:43,7368
1839,529,20,2024-07-02 21:28:18,2024-07-02 22:12:18,1055
1840,529,5,2025-02-13 10:11:20,2025-02-13 10:50:20,1452
1841,530,4,2024-10-13 19:31:04,2024-10-13 20:31:04,2552
1842,530,14,2025-03-09 23:51:08,2025-03-10 00:18:08,732
1843,530,11,2025-01-13 05:57:10,2025-01-13 06:39:10,471
1844,530,6,2025-03-23 17:10:38,2025-03-23 17:37:38,647
1845,531,20,2025-01-27 04:58:27,2025-01-27 05:29:27,6150
1846,531,2,2024-10-25 07:44:43,2024-10-25 08:20:43,936
1847,531,4,2024-12-22 09:26:47,2024-12-22 10:07:47,1405
1848,531,3,2024-10-01 03:20:03,2024-10-01 04:18:03,729
1849,532,16,2025-04-12 18:49:50,2025-04-12 19:17:50,344
1850,532,22,2025-02-16 07:44:02,2025-02-16 08:17:02,176
1851,532,10,2024-09-20 06:31:25,2024-09-20 06:47:25,1659
1852,532,20,2024-12-16 16:29:52,2024-12-16 16:57:52,284
1853,533,14,2024-08-25 00:12:33,2024-08-25 01:12:33,1085
1854,533,21,2024-11-29 01:43:04,2024-11-29 01:50:04,1857
1855,533,7,2024-11-06 08:33:08,2024-11-06 09:19:08,8815
1856,533,16,2024-11-19 14:34:01,2024-11-19 15:03:01,1382
1857,533,13,2024-10-12 23:48:10,2024-10-13 00:48:10,2032
1858,534,8,2025-03-31 04:33:25,2025-03-31 05:17:25,807
1859,534,16,2024-10-05 08:16:40,2024-10-05 08:25:40,947
1860,534,3,2024-08-06 16:46:32,2024-08-06 17:25:32,482
1861,534,15,2025-03-16 18:07:36,2025-03-16 18:37:36,1108
1862,534,19,2024-07-22 15:15:21,2024-07-22 16:12:21,3740
1863,535,10,2025-03-16 13:22:18,2025-03-16 13:56:18,627
1864,535,15,2024-10-25 03:09:35,2024-10-25 03:57:35,1092
1865,535,16,2024-07-11 07:49:02,2024-07-11 08:40:02,5867
1866,536,1,2024-07-14 21:05:48,2024-07-14 21:35:48,6044
1867,536,18,2024-06-20 07:07:16,2024-06-20 07:33:16,668
1868,537,11,2025-04-23 23:32:37,2025-04-23 23:52:37,2420
1869,537,4,2024-05-22 09:55:03,2024-05-22 10:44:03,2901
1870,537,20,2024-12-22 12:05:38,2024-12-22 12:58:38,2938
1871,537,2,2024-05-29 22:01:31,2024-05-29 22:40:31,9959
1872,537,7,2024-12-20 20:23:05,2024-12-20 21:21:05,2658
1873,538,6,2024-06-09 22:31:26,2024-06-09 23:07:26,1235
1874,538,13,2024-11-09 15:43:50,2024-11-09 16:28:50,4117
1875,538,22,2024-12-26 18:56:55,2024-12-26 19:42:55,919
1876,539,20,2024-07-28 07:10:00,2024-07-28 07:36:00,908
1877,539,20,2024-06-11 12:28:36,2024-06-11 13:07:36,723
1878,539,18,2024-10-07 14:05:10,2024-10-07 14:36:10,513
1879,539,18,2024-09-27 09:33:37,2024-09-27 10:13:37,368
1880,539,4,2024-05-12 11:38:35,2024-05-12 12:05:35,3065
1881,540,7,2025-04-09 22:44:41,2025-04-09 23:22:41,1598
1882,540,11,2025-02-28 02:11:34,2025-02-28 02:36:34,5380
1883,541,21,2024-11-16 06:15:11,2024-11-16 07:04:11,1347
1884,541,6,2025-02-11 04:05:49,2025-02-11 04:50:49,2051
1885,541,12,2024-11-29 10:16:53,2024-11-29 10:51:53,1111
1886,541,7,2024-08-28 11:53:10,2024-08-28 12:23:10,7901
1887,542,22,2024-08-01 12:29:42,2024-08-01 13:16:42,1260
1888,542,4,2024-12-04 18:59:46,2024-12-04 19:40:46,1806
1889,542,2,2025-01-29 20:43:41,2025-01-29 20:58:41,9948
1890,543,6,2025-03-04 08:00:39,2025-03-04 08:37:39,1432
1891,543,13,2024-11-12 03:00:35,2024-11-12 03:31:35,1351
1892,543,18,2025-03-14 01:52:11,2025-03-14 02:15:11,6662
1893,543,7,2024-05-21 16:38:56,2024-05-21 17:17:56,848
1894,543,5,2025-01-26 23:41:53,2025-01-26 23:46:53,1292
1895,544,22,2025-04-14 16:18:13,2025-04-14 16:53:13,2097
1896,544,7,2025-01-20 06:37:18,2025-01-20 07:11:18,469
1897,544,7,2024-12-03 21:02:09,2024-12-03 21:35:09,546
1898,544,6,2024-12-30 07:31:35,2024-12-30 07:58:35,482
1899,544,6,2024-09-18 23:24:58,2024-09-19 00:15:58,605
1900,545,22,2025-04-03 10:38:10,2025-04-03 11:28:10,979
1901,545,3,2024-09-17 17:40:36,2024-09-17 18:37:36,6449
1902,545,11,2025-02-20 01:29:27,2025-02-20 02:09:27,1266
1903,545,11,2024-07-16 08:19:54,2024-07-16 08:47:54,1438
1904,545,11,2024-11-03 17:54:06,2024-11-03 18:14:06,1241
1905,546,10,2025-02-14 21:52:08,2025-02-14 22:50:08,8987
1906,546,9,2024-07-18 20:08:14,2024-07-18 20:42:14,1884
1907,546,15,2024-07-02 02:46:57,2024-07-02 03:35:57,2057
1908,547,5,2024-11-17 13:25:51,2024-11-17 13:31:51,2042
1909,547,16,2025-04-17 04:57:05,2025-04-17 05:52:05,1970
1910,547,18,2025-03-22 08:30:20,2025-03-22 09:20:20,9987
1911,547,9,2025-01-30 22:00:15,2025-01-30 22:23:15,1088
1912,547,8,2024-10-14 22:57:47,2024-10-14 23:49:47,1046
1913,548,7,2024-12-21 19:05:56,2024-12-21 19:54:56,6279
1914,548,9,2025-04-04 20:05:13,2025-04-04 20:31:13,1068
1915,549,3,2025-03-10 04:04:38,2025-03-10 04:41:38,285
1916,549,6,2025-04-12 07:08:04,2025-04-12 07:25:04,120
1917,549,3,2024-10-17 00:19:08,2024-10-17 00:36:08,130
1918,549,13,2025-03-14 07:39:07,2025-03-14 08:23:07,222
1919,549,7,2024-07-31 04:41:08,2024-07-31 05:23:08,1117
1920,550,3,2025-02-04 12:16:19,2025-02-04 12:49:19,1193
1921,550,2,2024-07-19 17:55:20,2024-07-19 18:01:20,5578
1922,550,18,2024-12-09 01:32:26,2024-12-09 02:17:26,1004
1923,551,3,2024-12-18 22:50:20,2024-12-18 22:55:20,1286
1924,551,12,2025-02-14 16:34:07,2025-02-14 16:58:07,864
1925,551,7,2024-08-03 05:48:14,2024-08-03 06:41:14,4901
1926,552,14,2024-07-22 06:00:52,2024-07-22 06:28:52,1653
1927,552,14,2025-02-21 18:17:43,2025-02-21 19:16:43,1789
1928,552,10,2024-10-26 16:44:00,2024-10-26 16:51:00,813
1929,552,11,2024-12-02 19:04:22,2024-12-02 19:25:22,1699
1930,552,11,2024-08-01 06:52:23,2024-08-01 07:36:23,6082
1931,553,12,2025-03-16 08:08:31,2025-03-16 08:54:31,9468
1932,553,10,2024-06-21 01:27:11,2024-06-21 02:26:11,1440
1933,554,3,2024-05-31 01:08:37,2024-05-31 01:30:37,9240
1934,554,20,2025-03-29 19:58:20,2025-03-29 20:46:20,1581
1935,554,10,2024-07-08 17:46:37,2024-07-08 18:10:37,1211
1936,554,18,2025-02-08 22:38:58,2025-02-08 22:44:58,1704
1937,554,2,2024-07-01 19:11:50,2024-07-01 19:56:50,1222
1938,555,13,2025-01-17 11:35:45,2025-01-17 12:21:45,3833
1939,555,19,2025-01-29 12:30:09,2025-01-29 13:20:09,769
1940,555,5,2024-10-24 00:51:57,2024-10-24 01:44:57,1052
1941,555,20,2024-05-26 21:03:33,2024-05-26 21:23:33,617
1942,556,12,2024-11-18 05:54:18,2024-11-18 06:38:18,1197
1943,556,20,2024-12-28 05:54:14,2024-12-28 06:15:14,843
1944,556,9,2024-08-23 20:03:48,2024-08-23 20:47:48,763
1945,556,11,2024-06-06 23:46:12,2024-06-07 00:10:12,5883
1946,556,1,2024-06-28 04:19:04,2024-06-28 04:34:04,1118
1947,557,5,2025-03-24 05:01:03,2025-03-24 05:16:03,438
1948,557,5,2024-08-26 04:47:20,2024-08-26 05:17:20,285
1949,557,10,2024-10-09 10:26:09,2024-10-09 11:18:09,1575
1950,558,19,2025-03-01 14:13:53,2025-03-01 14:30:53,342
1951,558,7,2024-06-29 06:40:27,2024-06-29 06:57:27,1350
1952,558,19,2025-01-15 15:21:43,2025-01-15 16:17:43,294
1953,558,14,2024-08-17 14:42:05,2024-08-17 14:55:05,269
1954,559,20,2024-05-14 21:43:35,2024-05-14 22:19:35,1275
1955,559,16,2024-11-02 11:01:06,2024-11-02 11:48:06,2393
1956,559,22,2024-05-30 01:23:13,2024-05-30 01:51:13,1998
1957,559,21,2025-02-14 01:54:42,2025-02-14 02:13:42,841
1958,559,13,2024-09-23 12:39:20,2024-09-23 13:21:20,8413
1959,560,13,2025-03-07 05:36:05,2025-03-07 05:53:05,7006
1960,560,11,2025-04-02 12:26:19,2025-04-02 12:38:19,1054
1961,560,4,2024-11-05 20:16:40,2024-11-05 20:52:40,1061
1962,561,18,2024-12-18 10:20:41,2024-12-18 10:29:41,508
1963,561,1,2024-05-18 23:28:05,2024-05-18 23:45:05,438
1964,561,19,2024-07-30 02:13:45,2024-07-30 03:03:45,2358
1965,562,22,2024-09-22 13:52:17,2024-09-22 14:13:17,1638
1966,562,9,2025-01-22 02:42:38,2025-01-22 03:20:38,1511
1967,562,19,2024-08-26 14:36:45,2024-08-26 14:54:45,6095
1968,562,17,2024-12-11 02:32:46,2024-12-11 02:46:46,670
1969,563,12,2024-12-15 23:10:11,2024-12-16 00:01:11,980
1970,563,20,2025-02-24 00:35:18,2025-02-24 00:42:18,584
1971,563,22,2024-07-16 05:54:54,2024-07-16 06:26:54,571
1972,563,18,2024-08-22 20:12:19,2024-08-22 20:34:19,3479
1973,564,16,2024-08-10 08:19:17,2024-08-10 09:12:17,1232
1974,564,11,2024-11-05 10:29:26,2024-11-05 11:24:26,7609
1975,565,5,2024-11-27 17:53:07,2024-11-27 18:36:07,1781
1976,565,5,2025-03-05 09:59:36,2025-03-05 10:50:36,1920
1977,565,13,2025-02-25 23:47:05,2025-02-26 00:24:05,1674
1978,565,6,2024-07-10 13:54:25,2024-07-10 14:34:25,9336
1979,566,10,2024-10-10 22:51:31,2024-10-10 23:47:31,851
1980,566,12,2025-04-10 15:12:19,2025-04-10 15:43:19,4833
1981,566,4,2025-01-24 18:34:02,2025-01-24 19:01:02,566
1982,567,7,2025-01-19 06:26:10,2025-01-19 07:10:10,388
1983,567,15,2024-07-27 20:37:38,2024-07-27 21:25:38,570
1984,567,17,2024-06-03 01:17:11,2024-06-03 02:11:11,2123
1985,568,1,2024-06-05 23:08:31,2024-06-05 23:59:31,1098
1986,568,4,2024-10-22 14:13:20,2024-10-22 15:09:20,5113
1987,569,19,2024-07-06 07:28:46,2024-07-06 08:25:46,6718
1988,569,21,2024-05-08 08:28:22,2024-05-08 08:47:22,1321
1989,570,12,2025-01-02 20:45:20,2025-01-02 21:23:20,1427
1990,570,4,2025-03-23 13:39:05,2025-03-23 14:02:05,7795
1991,570,18,2024-12-08 15:16:46,2024-12-08 16:13:46,1140
1992,571,3,2024-07-07 09:40:20,2024-07-07 09:45:20,6143
1993,571,21,2025-03-20 10:16:34,2025-03-20 10:25:34,1247
1994,571,7,2024-10-31 06:18:47,2024-10-31 06:48:47,1727
1995,572,2,2024-08-27 15:14:12,2024-08-27 15:29:12,290
1996,572,5,2024-11-13 06:46:51,2024-11-13 07:12:51,515
1997,572,6,2025-03-14 20:58:21,2025-03-14 21:28:21,1938
1998,572,2,2025-03-11 16:42:02,2025-03-11 17:16:02,383
1999,572,2,2024-07-17 08:37:27,2024-07-17 09:33:27,212
2000,573,5,2025-02-13 18:15:30,2025-02-13 18:39:30,4403
2001,573,12,2024-10-22 09:24:50,2024-10-22 10:23:50,655
2002,573,7,2024-12-30 12:46:55,2024-12-30 13:13:55,750
2003,574,5,2024-12-27 21:43:12,2024-12-27 22:28:12,1515
2004,574,7,2024-05-25 21:48:37,2024-05-25 21:54:37,1317
2005,574,12,2024-07-30 01:26:50,2024-07-30 01:34:50,1297
2006,574,5,2024-08-03 14:05:02,2024-08-03 15:01:02,7877
2007,574,5,2024-09-26 12:47:27,2024-09-26 13:46:27,1246
2008,575,10,2024-07-06 13:20:33,2024-07-06 13:35:33,952
2009,575,19,2024-07-25 04:13:28,2024-07-25 04:32:28,7867
2010,575,19,2024-09-19 14:39:22,2024-09-19 15:36:22,1909
2011,576,7,2024-09-03 23:23:39,2024-09-03 23:58:39,9490
2012,576,9,2024-09-30 17:17:45,2024-09-30 17:50:45,1379
2013,577,20,2024-07-01 20:02:42,2024-07-01 20:50:42,1399
2014,577,1,2024-06-28 14:33:49,2024-06-28 15:08:49,1657
2015,577,8,2024-06-29 01:14:46,2024-06-29 01:34:46,5696
2016,578,14,2025-02-17 15:50:07,2025-02-17 16:01:07,906
2017,578,18,2024-12-12 11:02:11,2024-12-12 11:27:11,1129
2018,578,15,2025-02-11 05:07:50,2025-02-11 05:14:50,1648
2019,578,8,2024-11-27 23:08:11,2024-11-27 23:20:11,5494
2020,579,17,2024-12-20 14:45:29,2024-12-20 15:41:29,7753
2021,579,2,2025-01-01 09:45:23,2025-01-01 10:19:23,1675
2022,579,16,2024-05-01 20:37:52,2024-05-01 21:35:52,920
2023,579,1,2024-11-07 22:31:52,2024-11-07 22:59:52,1335
2024,579,11,2024-08-20 17:55:48,2024-08-20 18:52:48,831
2025,580,19,2024-10-10 06:53:09,2024-10-10 07:24:09,799
2026,580,10,2024-05-31 08:59:31,2024-05-31 09:19:31,2664
2027,580,13,2025-03-30 13:14:02,2025-03-30 13:40:02,593
2028,580,5,2024-10-08 23:15:05,2024-10-09 00:02:05,451
2029,580,7,2025-02-22 05:34:22,2025-02-22 05:44:22,356
2030,581,20,2024-12-09 15:31:44,2024-12-09 15:58:44,631
2031,581,12,2024-12-06 11:20:14,2024-12-06 11:53:14,3088
2032,581,4,2024-07-22 21:26:28,2024-07-22 21:44:28,522
2033,582,16,2024-05-28 00:36:47,2024-05-28 01:04:47,650
2034,582,22,2024-09-16 18:54:40,2024-09-16 19:11:40,2723
2035,583,16,2025-03-30 04:04:01,2025-03-30 04:22:01,989
2036,583,18,2024-09-26 12:02:16,2024-09-26 12:17:16,8475
2037,583,16,2024-07-17 10:22:08,2024-07-17 10:53:08,2159
2038,583,21,2024-10-11 14:36:47,2024-10-11 15:04:47,1268
2039,584,12,2025-01-09 13:03:41,2025-01-09 13:14:41,572
2040,584,13,2024-08-22 20:21:44,2024-08-22 21:05:44,2124
2041,585,13,2024-07-11 03:22:45,2024-07-11 03:34:45,654
2042,585,4,2024-07-05 01:13:17,2024-07-05 01:27:17,357
2043,585,1,2024-06-06 18:35:59,2024-06-06 18:46:59,810
2044,585,11,2024-10-29 01:16:15,2024-10-29 01:36:15,359
2045,585,19,2024-06-06 20:34:04,2024-06-06 20:43:04,2950
2046,586,19,2024-09-29 23:46:47,2024-09-29 23:53:47,2299
2047,586,4,2025-01-15 04:47:25,2025-01-15 05:47:25,7695
2048,586,11,2025-02-01 03:10:43,2025-02-01 03:39:43,929
2049,586,17,2024-05-06 11:06:44,2024-05-06 11:46:44,1431
2050,587,16,2025-01-31 09:57:12,2025-01-31 10:56:12,2501
2051,587,13,2024-10-11 09:20:12,2024-10-11 09:34:12,8420
2052,588,15,2024-09-05 09:27:07,2024-09-05 10:25:07,200
2053,588,10,2025-04-26 01:10:47,2025-04-26 02:08:47,1109
2054,588,16,2025-03-12 07:49:39,2025-03-12 07:59:39,122
2055,588,18,2025-03-30 21:11:12,2025-03-30 21:29:12,193
2056,589,4,2024-10-19 20:07:19,2024-10-19 20:21:19,270
2057,589,10,2025-03-09 22:56:29,2025-03-09 23:04:29,332
2058,589,4,2024-05-05 05:49:10,2024-05-05 06:33:10,1248
2059,589,3,2024-05-12 07:38:14,2024-05-12 08:10:14,305
2060,590,7,2024-11-05 09:18:34,2024-11-05 09:42:34,912
2061,590,16,2024-06-13 16:27:55,2024-06-13 17:21:55,4458
2062,590,7,2025-03-31 17:37:36,2025-03-31 18:35:36,517
2063,591,11,2024-05-04 19:17:02,2024-05-04 19:25:02,3808
2064,591,22,2024-11-19 06:02:40,2024-11-19 06:28:40,1039
2065,592,1,2025-02-18 04:39:54,2025-02-18 05:38:54,8869
2066,592,17,2024-07-01 22:48:49,2024-07-01 23:10:49,2497
2067,592,1,2024-09-08 15:58:19,2024-09-08 16:56:19,951
2068,592,2,2024-08-03 13:40:43,2024-08-03 14:10:43,1262
2069,593,21,2024-11-27 16:53:41,2024-11-27 17:31:41,9361
2070,593,22,2024-11-30 01:02:22,2024-11-30 01:24:22,1720
2071,593,6,2025-03-21 14:38:53,2025-03-21 15:15:53,2026
2072,593,18,2024-08-02 01:52:27,2024-08-02 02:28:27,2149
2073,594,12,2024-08-25 02:56:00,2024-08-25 03:02:00,1627
2074,594,1,2025-03-18 12:39:31,2025-03-18 13:36:31,7135
2075,594,6,2025-01-21 17:39:48,2025-01-21 18:14:48,797
2076,595,11,2025-01-29 03:08:17,2025-01-29 03:53:17,966
2077,595,1,2024-09-20 15:43:51,2024-09-20 16:13:51,1389
2078,595,3,2024-12-23 13:41:30,2024-12-23 14:18:30,1543
2079,595,17,2024-12-21 15:27:19,2024-12-21 15:49:19,7098
2080,595,5,2025-04-07 04:52:01,2025-04-07 05:41:01,1877
2081,596,21,2024-09-26 12:56:27,2024-09-26 13:37:27,8466
2082,596,17,2024-07-25 14:41:48,2024-07-25 15:19:48,1132
2083,596,9,2024-10-19 04:07:03,2024-10-19 05:01:03,2534
2084,597,10,2024-09-08 15:49:15,2024-09-08 16:45:15,561
2085,597,5,2024-11-24 04:34:20,2024-11-24 04:49:20,560
2086,597,3,2024-09-13 20:38:18,2024-09-13 21:19:18,539
2087,597,21,2024-12-14 11:06:13,2024-12-14 11:36:13,2580
2088,597,1,2024-09-30 18:50:47,2024-09-30 19:04:47,598
2089,598,6,2025-02-01 19:24:11,2025-02-01 19:35:11,1005
2090,598,10,2024-07-06 10:12:04,2024-07-06 10:47:04,5771
2091,599,12,2024-12-13 04:36:33,2024-12-13 04:49:33,1250
2092,599,2,2024-09-06 00:29:40,2024-09-06 00:34:40,4504
2093,599,6,2024-10-23 14:21:41,2024-10-23 14:57:41,835
2094,600,13,2025-01-15 20:18:06,2025-01-15 20:39:06,2038
2095,600,19,2024-08-01 05:42:34,2024-08-01 06:24:34,2399
2096,600,5,2024-05-24 20:38:58,2024-05-24 21:29:58,9383
2097,600,3,2024-09-14 00:09:42,2024-09-14 00:54:42,1569
2098,601,7,2024-10-12 15:38:52,2024-10-12 15:53:52,2192
2099,601,7,2024-12-10 19:57:11,2024-12-10 20:45:11,9547
2100,601,17,2024-09-29 18:16:22,2024-09-29 18:54:22,2017
2101,602,16,2025-04-11 22:20:54,2025-04-11 22:30:54,3537
2102,602,16,2025-02-22 21:56:44,2025-02-22 22:29:44,771
2103,602,2,2024-08-30 09:58:32,2024-08-30 10:16:32,1022
2104,603,5,2024-09-28 21:41:32,2024-09-28 21:47:32,2668
2105,603,13,2024-05-06 16:12:22,2024-05-06 16:28:22,2574
2106,603,15,2024-08-16 13:29:30,2024-08-16 13:39:30,2333
2107,603,18,2024-12-25 01:34:37,2024-12-25 02:21:37,1990
2108,603,1,2025-01-24 17:32:10,2025-01-24 17:42:10,9045
2109,604,16,2025-01-09 12:43:58,2025-01-09 12:57:58,802
2110,604,18,2025-01-31 13:58:50,2025-01-31 14:43:50,2806
2111,604,10,2025-01-26 05:30:12,2025-01-26 06:12:12,706
2112,605,10,2024-12-25 11:29:26,2024-12-25 12:16:26,8177
2113,605,4,2025-02-13 13:29:45,2025-02-13 14:13:45,1809
2114,606,7,2024-07-22 12:18:03,2024-07-22 13:17:03,1876
2115,606,15,2024-10-05 16:14:03,2024-10-05 16:41:03,1612
2116,606,5,2024-08-05 20:22:22,2024-08-05 20:28:22,1178
2117,606,20,2024-09-15 23:58:51,2024-09-16 00:57:51,8976
2118,606,14,2025-04-12 11:34:27,2025-04-12 11:58:27,2278
2119,607,19,2025-04-09 04:46:35,2025-04-09 05:35:35,1039
2120,607,15,2024-05-19 01:15:28,2024-05-19 02:05:28,2366
2121,607,22,2025-04-02 13:15:39,2025-04-02 13:24:39,942
2122,607,5,2024-08-31 07:27:15,2024-08-31 07:51:15,1720
2123,607,11,2025-02-25 09:56:37,2025-02-25 10:12:37,8236
2124,608,18,2024-11-28 20:40:42,2024-11-28 21:31:42,1984
2125,608,17,2024-11-30 22:09:58,2024-11-30 22:53:58,1337
2126,608,5,2024-05-28 17:20:08,2024-05-28 18:18:08,2581
2127,608,3,2024-11-17 05:18:28,2024-11-17 06:14:28,8868
2128,609,20,2024-06-04 05:43:28,2024-06-04 06:39:28,1721
2129,609,2,2025-03-17 23:36:17,2025-03-18 00:02:17,1178
2130,609,16,2025-03-17 09:53:57,2025-03-17 10:29:57,6254
2131,609,11,2024-08-04 10:58:09,2024-08-04 11:58:09,1859
2132,609,6,2024-05-22 19:06:14,2024-05-22 19:24:14,1605
2133,610,16,2024-10-18 22:36:24,2024-10-18 23:19:24,529
2134,610,3,2024-10-19 21:00:35,2024-10-19 21:23:35,597
2135,610,3,2025-04-14 03:09:02,2025-04-14 03:53:02,1285
2136,610,6,2025-02-06 13:29:16,2025-02-06 13:47:16,4833
2137,610,19,2025-03-06 23:16:34,2025-03-06 23:38:34,1177
2138,611,4,2024-10-22 20:37:20,2024-10-22 21:29:20,2722
2139,611,5,2025-02-13 01:27:07,2025-02-13 01:38:07,543
2140,611,10,2024-10-17 06:19:59,2024-10-17 06:27:59,778
2141,611,22,2024-08-18 07:28:20,2024-08-18 08:09:20,422
2142,611,16,2024-09-02 08:05:49,2024-09-02 08:26:49,447
2143,612,6,2025-04-14 05:42:01,2025-04-14 06:04:01,2022
2144,612,17,2024-05-20 07:36:16,2024-05-20 07:49:16,9235
2145,612,20,2024-12-04 14:57:31,2024-12-04 15:28:31,1804
2146,613,6,2024-07-06 23:18:11,2024-07-07 00:07:11,4414
2147,613,18,2025-03-21 22:59:25,2025-03-21 23:51:25,505
2148,614,22,2025-01-11 11:17:19,2025-01-11 11:58:19,1152
2149,614,14,2024-12-21 18:31:19,2024-12-21 19:21:19,1624
2150,614,4,2025-03-26 23:12:27,2025-03-27 00:01:27,5970
2151,614,3,2025-04-17 11:06:44,2025-04-17 11:47:44,728
2152,615,5,2024-10-04 12:21:49,2024-10-04 12:43:49,785
2153,615,21,2024-05-20 15:07:51,2024-05-20 15:29:51,695
2154,615,7,2024-10-21 03:37:32,2024-10-21 04:35:32,1168
2155,615,5,2024-05-29 01:30:14,2024-05-29 02:02:14,6940
2156,616,9,2024-11-24 03:57:48,2024-11-24 04:07:48,1050
2157,616,8,2024-05-29 04:03:03,2024-05-29 04:27:03,8208
2158,616,9,2025-02-08 13:20:56,2025-02-08 13:44:56,2398
2159,616,7,2024-09-14 14:59:14,2024-09-14 15:39:14,2147
2160,617,5,2024-11-02 22:19:20,2024-11-02 22:28:20,1426
2161,617,1,2024-10-16 19:09:05,2024-10-16 19:38:05,8838
2162,618,7,2024-08-11 18:20:54,2024-08-11 18:57:54,309
2163,618,2,2025-02-01 02:04:23,2025-02-01 02:38:23,327
2164,618,1,2024-05-22 11:08:08,2024-05-22 12:04:08,285
2165,618,6,2024-11-03 08:37:15,2024-11-03 08:49:15,1095
2166,619,18,2024-05-17 14:01:19,2024-05-17 14:28:19,874
2167,619,14,2025-03-14 13:07:43,2025-03-14 13:29:43,1177
2168,619,5,2024-10-05 17:56:53,2024-10-05 18:45:53,4081
2169,620,21,2024-06-05 13:05:25,2024-06-05 13:24:25,4940
2170,620,8,2024-07-26 16:14:08,2024-07-26 17:02:08,1140
2171,620,18,2024-07-08 04:48:14,2024-07-08 05:39:14,1205
2172,620,18,2024-05-16 08:51:15,2024-05-16 09:26:15,952
2173,620,18,2024-10-24 04:20:00,2024-10-24 05:10:00,645
2174,621,12,2024-07-21 14:17:04,2024-07-21 14:52:04,1794
2175,621,13,2024-12-26 17:12:27,2024-12-26 18:04:27,515
2176,621,7,2024-09-01 02:09:43,2024-09-01 02:43:43,382
2177,621,8,2024-10-20 11:28:12,2024-10-20 12:25:12,442
2178,622,6,2024-08-01 19:12:59,2024-08-01 19:30:59,7599
2179,622,10,2024-11-04 14:15:44,2024-11-04 14:47:44,947
2180,622,7,2024-08-31 03:12:30,2024-08-31 03:27:30,1370
2181,623,2,2025-04-22 03:34:02,2025-04-22 03:56:02,542
2182,623,14,2025-03-05 08:06:37,2025-03-05 08:16:37,595
2183,623,5,2025-04-19 09:36:39,2025-04-19 09:52:39,380
2184,623,14,2025-01-16 23:20:45,2025-01-16 23:34:45,3131
2185,623,11,2025-01-15 20:44:19,2025-01-15 21:40:19,671
2186,624,22,2025-01-08 12:54:23,2025-01-08 13:06:23,1176
2187,624,7,2025-03-06 17:06:34,2025-03-06 17:13:34,8823
2188,624,11,2024-07-05 12:10:04,2024-07-05 12:55:04,1094
